Topology,DemandFile,ExitCode_SRPP,Time_SRPP,Umax_SRPP,ExitCode_full,Time_full,Umax_full,ExitCode_CG4SR,Time_CG4SR,Umax_CG4SR
Cesnet201006,0002,0,15.67,0.9000668780783886,0,518.804,0.8999662684169102,0,64.054491612,0.8999608627144919
Cesnet201006,0003,0,16.378,0.8999731368388063,0,485.324,0.9000270666699907,0,59.538778645,0.8999896719285562
Cesnet201006,0004,0,15.909,0.9000283385999713,0,488.031,0.9000098532175842,0,60.888387259,0.9000263883073343
Chinanet,0000,0,117.7,0.899991375,0,1623.143,0.900015,0,32.464129636,1.111315375
Chinanet,0001,0,208.92000000000002,1.0084753333333332,1,1814.989,1.02341775,0,34.678251874,1.386723125
Chinanet,0002,0,223.095,0.9000025,0,1635.42,0.9000135,0,44.44924599,0.9764776666666666
Chinanet,0003,0,140.899,0.9000480833333333,0,359.744,0.9000704166666667,0,30.070546451,0.9812321666666667
Chinanet,0004,0,781.624,0.9526525,0,1588.503,0.9525988333333333,0,33.356159502,1.30966325
Claranet,0000,0,0.523,0.900073,0,0.934,0.9000755,0,0.905862049,0.9000225
Claranet,0001,0,0.368,0.9000145,0,0.675,0.9000455,0,0.731537064,0.9000715
Claranet,0002,0,0.639,0.900069,0,0.534,0.900032,0,1.057850976,0.8999935
Claranet,0003,0,0.49,0.9000555,0,0.642,0.9000735,0,0.858440515,0.900163
Claranet,0004,0,0.32799999999999996,0.89999,0,0.57,0.900035,0,0.507546534,0.9000105
Cogentco,0000,1,-,-,2,-,-,1,-,-
Cogentco,0001,1,-,-,2,-,-,1,-,-
Cogentco,0002,1,-,-,2,-,-,1,-,-
Cogentco,0003,1,-,-,2,-,-,1,-,-
Cogentco,0004,1,-,-,2,-,-,1,-,-
Colt,0000,1,2060.847,0.8988279999999998,2,-,-,1,-,-
Colt,0001,1,2079.6420000000003,2.218322500000001,2,-,-,1,-,-
Colt,0002,1,2082.3,2.3367110000000366,2,-,-,1,-,-
Colt,0003,0,1960.433,0.8987125,2,-,-,1,-,-
Colt,0004,1,2071.038,0.8989055833333333,2,-,-,1,-,-
Columbus,0000,0,271.749,0.8997353333333333,2,-,-,0,221.730140258,0.8997480833333332
Columbus,0001,0,179.856,0.899731,2,-,-,0,213.301755233,0.8998136666666667
Columbus,0002,0,209.112,0.8998035833333332,2,-,-,0,229.345969255,0.8998105
Columbus,0003,0,259.116,0.8997705,1,2039.514,3.2637295,0,214.167620444,0.8998145
Columbus,0004,0,181.203,0.899726,2,-,-,0,219.839597709,0.8997694166666665
Compuserve,0000,0,0.65,0.8999555555555556,0,1.481,0.8999444444444444,0,1.408828213,0.8999944444444444
Compuserve,0001,0,2.015,0.8998888888888888,0,2.699,0.8999333333333334,0,1.068889781,0.8999111111111111
Compuserve,0002,0,9.827,0.9000666666666667,0,9.132,0.9001222222222223,0,0.850779654,0.9006555555555555
Compuserve,0003,0,1.192,0.8999555555555555,0,1.015,0.8999111111111093,0,1.417917814,0.8998888888888888
Compuserve,0004,0,1.093,0.8999166666666667,0,1.337,0.8999055555555555,0,1.608642983,0.8999333333333334
CrlNetworkServices,0000,0,2.97,0.8991333333333333,0,25.322,0.8991777777777777,0,5.83897136,0.8991333333333333
CrlNetworkServices,0001,0,3.46,0.8986888888888889,0,22.895,0.8986611111111111,0,6.12121554,0.8987111111111111
CrlNetworkServices,0002,0,2.807,0.8986444444444445,0,22.119,0.8986777777777778,0,6.160668264,0.8986888888888889
CrlNetworkServices,0003,0,4.282,0.8985888888888889,0,22.155,0.8986111111111111,0,5.676935971,0.8986777777777778
CrlNetworkServices,0004,0,4.267,0.8987333333333333,0,22.094,0.8987555555555554,0,5.644019561,0.8986888888888889
Cudi,0000,0,0.327,0.8998870833333332,0,183.279,0.8998870833333333,0,31.327850903,0.8998870833333333
Cudi,0001,0,0.358,0.8999529166666667,0,186.267,0.8999529166666667,0,31.778951771,0.8999529166666667
Cudi,0002,0,0.328,0.8998883333333332,0,194.409,0.8998883333333333,0,33.001581428,0.8998883333333333
Cudi,0003,0,0.311,0.8998845833333333,0,191.918,0.8998845833333333,0,32.165739506,0.8998845833333333
Cudi,0004,0,0.324,0.8998883333333334,0,181.524,0.8998883333333333,0,31.433504191,0.8998883333333333
Cwix,0000,0,5.9639999999999995,0.8988259259259257,0,28.68,0.8988222222222222,0,7.535326927,0.8988074074074073
Cwix,0001,0,4.87,0.8989555555555555,0,30.969,0.8989111111111111,0,9.380795425,0.8989111111111111
Cwix,0002,0,3.967,0.8989111111111111,0,28.318,0.8988666666666667,0,6.998616178,0.8989111111111111
Cwix,0003,0,5.675,0.898811111111111,0,30.111,0.8988666666666666,0,8.064397639,0.8988740740740739
Cwix,0004,0,5.874,0.8989518518518516,0,27.652,0.8989259259259254,0,7.700673314,0.8988888888888888
Cynet,0000,0,0.136,0.8994971804511278,0,6.637,0.8994971804511278,0,2.586454188,0.8994971804511278
Cynet,0001,0,0.14600000000000002,0.8994501879699248,0,6.93,0.8994501879699248,0,2.788954421,0.8994501879699248
Cynet,0002,0,0.135,0.8994736842105263,0,6.713,0.8994736842105263,0,2.534851746,0.8994736842105263
Cynet,0003,0,0.14600000000000002,0.8995112781954887,0,6.831,0.8995112781954887,0,2.584208374,0.8995112781954887
Cynet,0004,0,0.136,0.8994736842105263,0,6.775,0.8994736842105263,0,2.759746884,0.8994736842105263
Darkstrand,0000,0,1.466,0.9000205,0,11.161,0.8999805,0,2.590048631,0.900022
Darkstrand,0001,0,1.999,0.8999775,0,11.269,0.899997,0,2.640651001,0.899971
Darkstrand,0002,0,1.225,0.899954,0,10.994,0.8999545,0,2.607396499,0.900019
Darkstrand,0003,0,1.256,0.89995825,0,11.535,0.89998875,0,2.582350974,0.900031
Darkstrand,0004,0,1.357,0.90002925,0,11.086,0.89998025,0,2.752801615,0.89995275
Dataxchange,0000,0,0.08499999999999999,1.0392666666666666,0,0.062,1.0392666666666666,0,0.170775387,1.0392666666666666
Dataxchange,0001,0,0.089,1.0802222222222222,0,0.058,1.0802222222222222,0,0.193850155,1.0802222222222222
Dataxchange,0002,0,0.08399999999999999,1.2024,0,0.059,1.202399999999999,0,0.168440328,1.2024
Dataxchange,0003,0,0.079,0.8999333333333334,0,0.054,0.8999333333333334,0,0.170250897,0.98
Dataxchange,0004,0,0.088,1.432511111111111,0,0.053,1.432511111111111,0,0.197582926,1.432511111111111
Deltacom,0000,2,-,-,2,-,-,1,-,-
Deltacom,0001,2,-,-,2,-,-,1,-,-
Deltacom,0002,2,-,-,2,-,-,1,-,-
Deltacom,0003,2,-,-,2,-,-,1,-,-
Deltacom,0004,2,-,-,2,-,-,1,-,-
DeutscheTelekom,0000,0,20.226999999999997,0.9000655,0,24.406,0.900044,0,6.700640022,0.9000851666666667
DeutscheTelekom,0001,0,11.794,0.899957,0,22.189,0.899957,0,5.138407717,0.899957
DeutscheTelekom,0002,0,11.347,0.899957,0,21.824,0.899957,0,4.588910496,0.899957
DeutscheTelekom,0003,0,11.345,0.899961,0,23.97,0.899961,0,4.942218601,0.899961
DeutscheTelekom,0004,0,16.368000000000002,0.89996,0,21.578,0.89996,0,4.613235237,0.89996
Dfn,0000,0,129.96200000000002,0.89998275,0,1530.257,0.90000425,0,121.850157744,0.900038
Dfn,0001,0,597.307,0.9000555,1,1861.728,6.2989745,0,173.251923641,0.901022
Dfn,0002,0,264.361,0.90004075,1,1876.723,5.9270524978637695,0,185.625741654,0.901888
Dfn,0003,0,375.101,0.90004525,1,1874.872,5.9620161056518555,0,240.619398181,0.90019675
Dfn,0004,0,317.335,0.9000425,1,1916.705,0.98876325,0,213.305405174,0.9003705
DialtelecomCz,0000,0,1819.283,0.89927275,2,-,-,1,-,-
DialtelecomCz,0001,1,2040.993,0.8997065,2,-,-,1,-,-
DialtelecomCz,0002,1,2043.589,0.8992975,2,-,-,1,-,-
DialtelecomCz,0003,0,1601.288,0.899253,2,-,-,1,-,-
DialtelecomCz,0004,1,2039.918,0.8992836666666666,2,-,-,1,-,-
Digex,0000,0,3.335,0.8988888888888888,0,18.436,0.8989444444444444,0,4.665134584,0.8989111111111111
Digex,0001,0,3.121,0.8988777777777778,0,18.769,0.8988444444444444,0,4.554323661,0.8988444444444444
Digex,0002,0,3.032,0.8988666666666667,0,18.769,0.8988444444444444,0,4.022727832,0.8989222222222222
Digex,0003,0,3.265,0.8987777777777778,0,18.871,0.8987555555555555,0,4.304068913,0.8987888888888889
Digex,0004,0,4.887,0.8988055555555553,0,19.211,0.8988777777777778,0,4.325993377,0.8988092592592593
Easynet,0000,0,0.745,0.900026,0,1.816,0.900025,0,1.078952856,0.90005
Easynet,0001,0,0.599,0.900035,0,1.831,0.9000265,0,1.011580022,0.9000465
Easynet,0002,0,0.711,0.899978,0,1.78,0.899978,0,0.961057598,0.9000485
Easynet,0003,0,0.8059999999999999,0.900017,0,2.004,0.900031,0,1.087103176,0.900007
Easynet,0004,0,0.742,0.9000459999999999,0,2.019,0.89999,0,1.072757262,0.900007
Eenet,0000,0,0.084,0.9539915,0,0.332,0.9539915,0,0.346869958,0.9539915
Eenet,0001,0,0.069,0.9539885,0,0.291,0.9539885,0,0.379127387,0.9539885
Eenet,0002,0,0.108,0.953989,0,0.349,0.953989,0,0.335261684,0.953989
Eenet,0003,0,0.088,0.95399,0,0.28,0.95399,0,0.373190056,0.95399
Eenet,0004,0,0.072,0.953991,0,0.328,0.953991,0,0.339708943,0.953991
EliBackbone,0000,0,3.419,0.900005,0,5.627,0.900026,0,2.016004126,0.9000350833333334
EliBackbone,0001,0,3.205,0.9000253333333332,0,4.618,0.9000468333333334,0,1.115546744,0.9000687083333333
EliBackbone,0002,0,8.044,0.9000474166666667,0,6.834,0.9000229166666667,0,1.402244535,0.90008425
EliBackbone,0003,0,6.739,0.90003225,0,9.395,0.9000635,0,2.16646561,0.900061
EliBackbone,0004,0,2.847,0.9000455833333333,0,5.889,0.8999910833333333,0,1.842780118,0.900032
Epoch,0000,0,0.164,0.9926666666666666,0,0.064,0.9926666666666667,0,0.19837955,0.9926666666666667
Epoch,0001,0,0.22,0.8999944444444444,0,0.376,0.9,0,0.167387102,0.9052777777777777
Epoch,0002,0,2.642,0.9000888888888889,0,1.933,0.9000888888888878,0,0.181385783,0.9195444444444445
Epoch,0003,0,0.18,0.9000111111111104,0,0.162,0.9000111111111111,0,0.189796361,0.9015555555555556
Epoch,0004,0,1.501,0.9001888888888889,0,2.175,0.9001888888888889,0,0.166161423,0.9473111111111111
Ernet,0000,0,0.553,0.899951,0,9.471,0.899951,0,3.296312011,0.899951
Ernet,0001,0,0.82,0.8999459999999999,0,9.413,0.899946,0,4.353605125,0.899971
Ernet,0002,0,0.619,0.899949,0,9.586,0.899949,0,4.322690585,0.899949
Ernet,0003,0,0.599,0.899947,0,9.622,0.899947,0,3.257253063,0.899947
Ernet,0004,0,0.526,0.899949,0,9.524,0.899949,0,3.883534051,0.940807
Esnet,0000,0,36.36,0.9002052,1,1962.244,11.2832,0,261.972958452,0.9666695
Esnet,0001,0,24.391000000000002,0.9001022495130494,1,2020.642,6.633725881576538,0,246.766685807,0.9589004
Esnet,0002,0,26.813,0.9001399,1,1964.75,9.349318,0,264.251804466,0.9186448
Esnet,0003,0,22.944,0.9002041,1,1964.51,7.941864,0,254.278017647,0.9603417592349908
Esnet,0004,0,30.828,0.9001355762483625,1,2013.436,6.464745998382568,0,242.15519117,0.9339388
Eunetworks,0000,0,0.326,0.9000145,0,0.518,0.9000555,0,0.58130388,0.89999
Eunetworks,0001,0,0.31,0.9000495000000001,0,0.505,0.9000019999999999,0,0.483019469,0.900074
Eunetworks,0002,0,0.265,0.900051,0,0.533,0.9000423333333333,0,0.552669279,0.9000353333333333
Eunetworks,0003,0,0.294,0.900036,0,0.555,0.9000355,0,0.419575961,0.900061
Eunetworks,0004,0,0.268,0.9000536666666664,0,0.57,0.9000021666666668,0,0.440503407,0.9000533333333333
Evolink,0000,0,2.6270000000000002,0.899923,0,27.734,0.899986,0,7.991498218,0.9000125
Evolink,0001,0,2.705,0.899964,0,28.473,0.8999415,0,9.286980775,0.899955
Evolink,0002,0,3.3840000000000003,0.8999265,0,28.853,0.89993875,0,9.61469018,0.89998725
Evolink,0003,0,2.8970000000000002,0.899989,0,27.184,0.899943,0,8.212228057,0.89998275
Evolink,0004,0,3.105,0.8999245,0,27.429,0.8999245,0,8.589084099,0.8999435
Fatman,0000,0,0.308,0.899978,0,0.873,0.899978,0,0.626522325,0.899978
Fatman,0001,0,0.261,0.899977,0,0.909,0.899977,0,0.616646588,0.899977
Fatman,0002,0,0.28400000000000003,0.899971,0,0.88,0.899971,0,0.571492954,0.899971
Fatman,0003,0,0.261,0.899973,0,0.884,0.899973,0,0.67086973,0.899973
Fatman,0004,0,0.269,0.899973,0,0.926,0.899973,0,0.692266068,0.899973
Fccn,0000,0,0.21999999999999997,0.900048,0,2.724,0.900047,0,1.467907885,0.900019
Fccn,0001,0,0.191,0.899969,0,2.782,0.899969,0,1.288635412,0.899969
Fccn,0002,0,0.287,0.9000049999999999,0,2.73,0.899988,0,1.209005972,0.900057
Fccn,0003,0,0.2,0.90003,0,2.759,0.899986,0,1.753404163,0.900035
Fccn,0004,0,0.22999999999999998,0.9000239999999999,0,2.887,0.899973,0,1.349180969,0.900043
Forthnet,0000,0,0.318,0.8999888888888888,0,528.282,0.9001106111111111,0,79.275273506,0.8999888888888888
Forthnet,0001,0,0.351,0.8999883888888889,0,497.426,0.8999883888888889,0,89.479038794,0.8999883888888889
Forthnet,0002,0,0.367,0.8999891111111111,0,516.425,0.8999891111111111,0,75.347370889,0.8999891111111111
Forthnet,0003,0,0.33399999999999996,0.8999876111111111,0,522.784,0.8999876111111111,0,90.525994444,0.8999876111111111
Forthnet,0004,0,0.353,0.8999896111111111,0,621.637,0.9000793333333333,0,93.194369986,0.8999896111111111
Funet,0000,0,1.514,0.9000435,0,8.381,0.8999585,0,2.296490183,0.8999725
Funet,0001,0,1.428,0.899979,0,8.302,0.9000255,0,2.263704008,0.8999715
Funet,0002,0,1.512,0.8999575,0,8.103,0.9000395,0,2.054153507,0.9000385
Funet,0003,0,1.4529999999999998,0.900012,0,8.008,0.900013,0,2.104372191,0.900023
Funet,0004,0,1.351,0.8999639999999999,0,7.946,0.899964,0,2.164134458,0.9000075
Gambia,0000,0,0.277,0.89968,0,6.305,0.89968,0,1.827884472,0.89968
Gambia,0001,0,0.206,0.89965,0,6.653,0.89965,0,2.43579433,0.89965
Gambia,0002,0,0.195,0.89968,0,6.225,0.89968,0,2.252258395,0.89968
Gambia,0003,0,0.208,0.899655,0,6.651,0.899655,0,1.833736365,0.899655
Gambia,0004,0,0.2,0.89966,0,6.732,0.89966,0,2.40840374,0.89966
Garr199901,0000,0,0.273,0.900029,0,0.722,0.900076,0,0.59088309,0.900064
Garr199901,0001,0,1.045,0.900078,0,1.206,0.900064,0,0.848248348,0.900062
Garr199901,0002,0,0.367,0.9000630000000001,0,0.788,0.9000389999999999,0,0.751833267,0.900067
Garr199901,0003,0,0.32199999999999995,0.900046,0,0.969,0.900014,0,0.67482718,0.900078
Garr199901,0004,0,0.38,0.900043,0,0.866,0.900079,0,0.579547025,0.900052
Garr199904,0000,0,0.23199999999999998,0.8999677419354838,0,2.438,0.8999612903225807,0,1.816125083,0.8999225806451613
Garr199904,0001,0,0.431,0.8999870967741935,0,2.311,0.8999096774193549,0,1.372549245,0.8999419354838709
Garr199904,0002,0,0.33599999999999997,0.8999225806451613,0,2.41,0.8999290322580636,0,1.556201978,0.8999290322580645
Garr199904,0003,0,0.369,0.8999870967741912,0,2.31,0.8999806451612904,0,1.719204824,0.8999935483870968
Garr199904,0004,0,0.262,0.8999096774193548,0,2.562,0.8999677419354839,0,1.30442457,0.8999677419354839
Garr199905,0000,0,1.355,0.8999548387096773,0,3.02,0.8999677419354839,0,1.928782713,0.8999483870967742
Garr199905,0001,0,0.22399999999999998,0.8999225806451613,0,2.425,0.8999677419354839,0,1.651605468,0.900341935483871
Garr199905,0002,0,0.271,0.8999548387096774,0,2.523,0.8999483870967742,0,1.634297547,0.8999741935483871
Garr199905,0003,0,0.6890000000000001,0.8999806451612903,0,2.675,0.8999612903225805,0,2.615002896,0.8999612903225807
Garr199905,0004,0,0.312,0.8999806451612903,0,2.534,0.8999548387096774,0,1.428488694,0.8999806451612903
Garr200109,0000,0,0.412,0.8999548387096774,0,1.937,0.8999612903225807,0,1.613785163,0.8999096774193548
Garr200109,0001,0,0.203,0.8999419354838709,0,2.028,0.8999225806451613,0,1.293331285,0.8999419354838709
Garr200109,0002,0,0.301,0.9,0,2.029,0.8999677419354839,0,1.228011729,0.8999806451612903
Garr200109,0003,0,0.196,0.8999290322580644,0,2.064,0.8999225806451612,0,1.362488553,0.8999548387096774
Garr200109,0004,0,0.246,0.8999483870967743,0,2.2,0.8999677419354839,0,1.102770511,0.8999612903225807
Garr200112,0000,0,0.33799999999999997,0.899890322580645,0,2.829,0.8999483870967742,0,1.718375861,0.8998774193548387
Garr200112,0001,0,0.246,0.8998645161290322,0,2.81,0.8998838709677419,0,1.872743361,0.8999096774193548
Garr200112,0002,0,0.25,0.8999677419354839,0,2.823,0.8999741935483871,0,1.826055393,0.8999612903225807
Garr200112,0003,0,0.236,0.8999096774193546,0,2.792,0.8999290322580645,0,1.589593041,0.8999096774193548
Garr200112,0004,0,0.268,0.8999290322580645,0,2.804,0.899916129032258,0,1.67703292,0.8999032258064517
Garr200212,0000,0,0.338,0.8998290322580645,0,4.781,0.8998774193548387,0,2.096921713,0.8998387096774193
Garr200212,0001,0,0.356,0.8998774193548387,0,5.105,0.8998365591397847,0,2.523309467,0.8998709677419355
Garr200212,0002,0,0.304,0.8999086021505375,0,4.887,0.8999247311827957,0,2.066022884,1.1318548387096774
Garr200212,0003,0,0.259,0.8998150537634404,0,4.872,0.8998817204301073,0,2.363739469,0.8998258064516129
Garr200212,0004,0,0.242,0.8997999999999998,0,4.715,0.8998215053763441,0,2.156673097,1.0511376344086023
Garr200404,0000,0,0.23500000000000001,0.8999870967741935,0,1.912,0.8999419354838709,0,1.522496778,0.8999677419354839
Garr200404,0001,0,0.22,0.8999612903225805,0,2.094,0.8999677419354839,0,1.200553064,0.8999419354838709
Garr200404,0002,0,0.321,0.8999419354838709,0,2.119,0.8999354838709678,0,1.274349817,0.8999806451612903
Garr200404,0003,0,0.897,0.8999806451612903,0,2.377,0.8999870967741935,0,1.513961572,0.8999548387096774
Garr200404,0004,0,0.261,0.8999999999999999,0,2.036,0.8999935483870968,0,1.318627609,0.9001806451612904
Garr200902,0000,0,6.6000000000000005,0.9001096000000001,0,909.1,0.8999952,0,107.588438611,0.9023112
Garr200902,0001,0,4.365,0.899908,0,844.73,0.8999978,0,78.765268749,0.899908
Garr200902,0002,0,6.398,0.9000112,0,844.048,0.9000184,0,77.173664407,0.9000448
Garr200902,0003,0,3.668,0.899902,0,433.45,0.899902,0,60.609166472,0.899902
Garr200902,0004,0,4.625,0.930666,0,804.326,0.930196,0,81.49968231,0.929612
Garr200908,0000,0,6.5249999999999995,0.9000092,0,889.896,0.9000256,0,83.712087897,0.904334
Garr200908,0001,0,7.1579999999999995,0.9000472,0,941.646,0.9000076,0,83.037482115,0.903414
Garr200908,0002,0,3.9829999999999997,0.911444,0,715.17,0.9105482,0,83.188335176,0.9350984615384615
Garr200908,0003,0,6.528,0.900052,0,977.138,0.90005,0,86.871793702,0.9036043
Garr200908,0004,0,3.4269999999999996,0.984247,0,460.204,0.9842469999999999,0,68.115688091,0.984247
Garr200909,0000,0,6.424,0.9315896,0,933.176,0.9306975999999999,0,78.473364162,0.93634
Garr200909,0001,0,3.4130000000000003,0.8999169230769231,0,488.635,0.8999169230769231,0,72.849039544,0.8999169230769231
Garr200909,0002,0,6.364,0.9534344,0,1043.575,0.953362,0,97.183916208,0.9533992
Garr200909,0003,0,5.95,0.9001076,0,971.455,0.900042,0,87.740792726,0.9000132
Garr200909,0004,0,3.8550000000000004,0.9000592,0,978.961,0.90005,0,75.250513115,0.9034812
Garr200912,0000,0,6.196,0.9469616,0,1040.781,0.9469323999999999,0,71.393664468,0.9545046153846154
Garr200912,0001,0,7.1899999999999995,0.9457464,0,891.638,0.9450715999999996,0,76.635964085,0.9552892307692308
Garr200912,0002,0,3.044,0.8999138461538462,0,819.863,0.8999138461538462,0,63.191082403,0.9172812
Garr200912,0003,0,3.1910000000000003,0.8999261538461538,0,564.945,0.8999261538461538,0,61.156078824,0.8999261538461538
Garr200912,0004,0,9.495,0.9338676923076923,0,1009.266,0.9330856,0,124.85173961,0.9342348
Garr201001,0000,0,11.238999999999999,0.9449165999999999,0,976.781,0.9447408,0,75.232848671,0.95674525
Garr201001,0001,0,5.113,1.091937,0,986.331,1.091937,0,65.726422121,1.1302323076923078
Garr201001,0002,0,7.957000000000001,0.905651,0,605.513,0.905651,0,64.836210505,0.905651
Garr201001,0003,0,13.315999999999999,0.9001496,0,1142.885,0.9000855130784708,0,101.487233342,0.9397324
Garr201001,0004,0,5.023000000000001,1.007009,0,1007.896,1.007009,0,68.919359781,1.007009
Garr201003,0000,0,6.548,0.9000912000000001,0,987.302,0.9000068,0,78.794231006,0.974423076923077
Garr201003,0001,0,4.023,1.019401,0,460.338,1.019401,0,68.322443315,1.019401
Garr201003,0002,0,4.11,0.8999184615384616,0,832.601,0.8999184615384614,0,64.752869567,0.946598
Garr201003,0003,0,5.572,0.8999230769230522,0,980.162,0.8999230769230769,0,71.130245825,0.8999230769230769
Garr201003,0004,0,3.923,0.8999169230769231,0,815.767,0.899916923076923,0,70.562076934,0.899981833333333
Garr201004,0000,0,8.780999999999999,0.92415585,0,672.479,0.9242109833333333,0,89.292923645,0.9295261538461539
Garr201004,0001,0,7.0489999999999995,0.976953,0,1075.519,0.976953,0,81.703186399,0.9769557
Garr201004,0002,0,3.746,1.204614,0,874.895,1.204614,0,66.859140857,1.204614
Garr201004,0003,0,3.109,0.8999230769230768,0,408.995,0.8999230769230762,0,59.049056612,0.8999230769230769
Garr201004,0004,0,7.196,0.9186530666666667,1,1845.749,9.637733846153846,0,107.018358175,0.9186404
Garr201005,0000,0,4.211,0.9000476,0,1007.583,0.9002044,0,75.038601163,0.9028369333333334
Garr201005,0001,0,6.28,0.9000956,0,946.738,0.9000488,0,70.946639286,0.9321816
Garr201005,0002,0,6.763,0.9000944,0,1234.167,0.9000451999999999,0,106.041349676,0.900077
Garr201005,0003,0,3.7960000000000003,0.9000924000000001,0,998.512,0.9000328,0,81.173828245,0.9029172
Garr201005,0004,0,6.687,0.9239312,0,575.205,0.9250832333333326,0,98.029697068,0.9448384
Garr201007,0000,0,4.601999999999999,0.8999246153846154,0,906.644,0.8999246153846154,0,75.442995979,0.9118608
Garr201007,0001,0,6.04,1.119515,0,663.285,1.119515,0,87.439978894,1.119515
Garr201007,0002,0,4.317,0.9000215333333333,0,891.097,0.9000264,0,81.005822809,0.9000184
Garr201007,0003,0,9.277,0.9000336809090623,0,969.248,0.9000497925056525,0,88.940995559,0.90111965
Garr201007,0004,0,10.943,0.9242796,0,902.418,0.92465365,0,108.638778104,1.0037607333333332
Garr201008,0000,0,5.319,0.8999061538461538,0,611.638,0.8999061538461539,0,86.183281145,0.90809005
Garr201008,0001,0,3.759,0.9000057000000001,0,1294.352,0.9000144,0,76.448680786,0.899986
Garr201008,0002,0,7.002,0.900014,0,1103.581,0.90005,0,84.762579684,0.8999636
Garr201008,0003,0,6.907,0.9000716,0,980.58,0.899994,0,96.456352024,0.9427430769230769
Garr201008,0004,0,3.343,1.221674,0,512.804,1.221674,0,73.434364186,1.221674
Garr201010,0000,0,8.685,0.9000488,0,1257.7,0.9000633666666659,0,111.23939362,0.9000468
Garr201010,0001,0,6.507,0.9001124,0,619.205,0.8999715999999999,0,84.461214232,0.9974044
Garr201010,0002,0,8.955,0.9000164,0,1311.212,0.90006,0,105.700448965,0.9035048
Garr201010,0003,0,7.777,0.9000828000000001,0,1139.935,0.9000481,0,103.997725883,0.9000384
Garr201010,0004,0,7.249,0.9000915999999999,0,1193.092,0.900038,0,100.125359613,0.9200276923076923
Garr201012,0000,0,6.507,0.9000772,0,581.26,0.9000256,0,84.710785396,0.9001992
Garr201012,0001,0,5.811999999999999,0.9000184,0,1127.631,0.9000416,0,85.974399813,0.9000076
Garr201012,0002,0,8.654,0.9000944000000001,0,1227.983,0.9000408,0,91.780969406,0.9000396
Garr201012,0003,0,10.321,0.9000468,0,1341.361,0.8999896976611602,0,105.637368559,0.912622940663401
Garr201012,0004,0,6.6129999999999995,0.900052,0,948.395,0.9000036,0,78.317670941,0.9000192
Garr201101,0000,0,9.591999999999999,0.9001548,0,1193.256,0.9001232,0,103.137263219,0.9398088666666667
Garr201101,0001,0,7.793,0.9000148,0,676.075,0.9000336,0,83.949160598,0.8999928
Garr201101,0002,0,12.021999999999998,0.9006125366933808,1,1853.611,0.9003676821199429,0,101.192255529,0.9978949333333333
Garr201101,0003,0,9.642999999999999,0.9001068,0,1359.872,0.9001128,0,96.989216813,0.9662768
Garr201101,0004,0,8.596,0.9001328000000001,0,1185.922,0.9000292,0,85.704734793,0.908436
Garr201102,0000,0,5.5249999999999995,0.89994,0,481.36,0.8999399999993329,0,81.683886372,0.89994
Garr201102,0001,0,5.59,0.89995,0,496.937,0.89995,0,78.747599509,0.89995
Garr201102,0002,0,4.976999999999999,0.899945,0,1011.434,0.899945,0,89.081699688,0.899945
Garr201102,0003,0,4.8069999999999995,0.89995,0,595.544,0.89995,0,83.55036374,0.89995
Garr201102,0004,0,4.939,0.899944,0,519.029,0.899944,0,86.278240325,0.899944
Garr201103,0000,0,5.444999999999999,0.899941,0,514.138,0.899941,0,86.566699781,0.899941
Garr201103,0001,0,5.789,0.899944,0,563.909,0.899944,0,92.009286477,0.899944
Garr201103,0002,0,9.243,0.899949,0,1165.192,0.899949,0,102.175306861,0.90752155
Garr201103,0003,0,5.878,0.899944,0,600.6,0.899944,0,93.007525493,0.899944
Garr201103,0004,0,6.208,0.899947,0,740.264,0.899947,0,110.253345146,0.9636051833333334
Garr201104,0000,0,6.744,0.8999409999999997,0,571.147,0.8999409999996715,0,99.981230242,0.899941
Garr201104,0001,0,10.371,0.899944,0,1306.228,0.899944,0,116.518955528,0.9809585333333332
Garr201104,0002,0,6.894,0.8999715,0,1251.744,0.8999715,0,98.134126043,0.8999715
Garr201104,0003,0,6.646,0.899941,0,597.809,0.899941,0,100.290051426,0.899941
Garr201104,0004,0,5.7059999999999995,0.899939,0,1234.08,0.899939,0,111.6813347,0.9026636
Garr201105,0000,0,7.145,0.9000524,0,736.761,0.9000339999999999,0,127.389816121,0.9857634
Garr201105,0001,0,6.391,0.899947,0,1036.279,0.8999469999999999,0,98.421342655,0.899947
Garr201105,0002,0,6.319000000000001,0.899943,0,567.597,0.899942999999439,0,95.360843463,0.899943
Garr201105,0003,0,6.210000000000001,0.899944,0,1155.77,0.899944,0,129.17076574,1.1579937392542679
Garr201105,0004,0,8.998999999999999,0.9000592,0,1143.555,0.9000132,0,129.046916789,0.89999
Garr201107,0000,0,7.5120000000000005,0.8999449999999998,0,1328.669,0.899945,0,115.964771457,0.9279458
Garr201107,0001,0,6.135,0.899946,0,651.489,0.899946,0,108.626874007,0.899946
Garr201107,0002,0,12.110999999999999,0.9000596,0,1564.169,0.9000464,0,139.907865471,0.9101677666666668
Garr201107,0003,0,6.779999999999999,0.899947,0,777.399,0.899947,0,115.230926719,0.899947
Garr201107,0004,0,6.866,0.899947,0,1029.767,0.899947,0,115.547919104,0.899947
Garr201108,0000,0,6.176,0.899946,0,1198.537,0.899946,0,107.496134035,0.899946
Garr201108,0001,0,8.301,0.899996,0,644.264,0.9000216,0,103.766110057,0.8999664
