3, 3
2, 2
1, 1
2, 2
3, 3
5, 6
4, 5
4, 10
5, 6
4, 9
3, 7
2, 8
1, 1
3, 3
1, 1
2, 5
2, 2
1, 1
4, 8
3, 3
2, 2
3, 3
4, 9
4, 4
4, 10
3, 3
2, 2
1, 1
1, 6
3, 3
2, 2
5, 8
4, 4
3, 3
4, 4
5, 5
5, 5
4, 4
3, 3
1, 1
2, 5
1, 6
3, 4
3, 4
6, 6
5, 6
4, 6
5, 8
5, 7
4, 8
3, 9
2, 5
2, 5
2, 2
3, 3
3, 3
1, 1
4, 9
3, 3
2, 6
3, 3
4, 9
3, 7
2, 9
1, 6
3, 3
1, 6
2, 5
3, 4
1, 1
3, 3
2, 2
1, 1
2, 2
3, 8
3, 3
3, 3
2, 2
5, 10
4, 7
5, 10
6, 9
4, 8
3, 6
1, 1
2, 5
3, 3
3, 4
2, 5
3, 6
4, 4
4, 9
3, 7
4, 6
5, 5
3, 8
2, 8
1, 1
1, 4
2, 3
2, 2
1, 4
2, 5
3, 3
4, 9
2, 7
3, 3
4, 5
2, 6
1, 10
2, 2
1, 1
1, 1
2, 3
2, 2
3, 4
3, 4
5, 6
3, 7
4, 8
5, 6
3, 10
2, 2
3, 3
2, 3
1, 1
1, 4
2, 3
3, 3
4, 4
4, 8
4, 4
5, 8
5, 7
4, 4
3, 3
3, 3
2, 2
2, 2
1, 1
1, 1
2, 2
3, 8
3, 10
4, 4
5, 5
4, 7
3, 9
3, 7
2, 2
1, 1
2, 2
2, 2
1, 1
1, 1
2, 2
2, 7
4, 4
4, 10
3, 7
2, 2
3, 3
3, 3
2, 2
3, 3
3, 3
2, 2
1, 1
1, 9
1, 1
3, 4
3, 3
2, 2
1, 1
2, 2
4, 5
3, 4
3, 3
4, 4
3, 5
2, 5
1, 1
