1, 11
2, 9
2, 2
5, 11
5, 9
1, 4
5, 7
6, 13
7, 9
11, 14
10, 16
9, 11
8, 15
4, 9
3, 5
5, 8
12, 14
5, 12
4, 11
3, 8
4, 9
4, 13
6, 7
5, 9
3, 8
4, 8
5, 7
1, 11
2, 2
1, 1
5, 6
5, 6
1, 3
5, 5
6, 6
7, 12
11, 12
10, 10
9, 14
8, 16
4, 4
3, 9
5, 5
12, 13
5, 5
4, 8
3, 9
4, 10
4, 4
6, 11
5, 12
2, 8
3, 11
4, 6
2, 9
2, 2
1, 1
3, 10
3, 7
1, 9
3, 3
4, 11
5, 5
9, 16
8, 15
7, 9
6, 9
2, 2
1, 1
3, 5
10, 12
3, 3
2, 8
1, 12
2, 11
2, 2
4, 4
3, 3
2, 4
3, 3
4, 8
2, 4
1, 3
1, 1
4, 8
4, 9
2, 2
4, 10
5, 8
6, 12
10, 12
9, 9
8, 12
7, 13
3, 12
2, 6
4, 6
11, 14
4, 7
3, 3
2, 9
3, 6
3, 6
5, 6
4, 7
1, 12
2, 9
3, 8
5, 10
5, 12
3, 4
4, 9
2, 2
4, 7
5, 7
3, 3
4, 8
8, 8
7, 11
6, 13
5, 11
1, 1
3, 12
4, 4
9, 13
5, 11
4, 11
2, 4
4, 11
3, 5
3, 9
2, 10
5, 11
6, 7
6, 13
5, 6
5, 6
3, 3
4, 13
2, 2
4, 11
5, 6
3, 6
4, 9
8, 13
7, 9
6, 12
5, 10
1, 1
3, 13
4, 5
9, 15
5, 9
4, 6
2, 6
4, 13
3, 6
3, 3
2, 2
5, 7
6, 7
6, 12
1, 1
1, 1
1, 1
2, 8
4, 11
4, 11
4, 4
5, 5
6, 6
10, 13
9, 9
8, 10
7, 8
3, 3
2, 8
4, 4
11, 13
4, 6
3, 6
2, 5
3, 10
3, 3
5, 5
4, 4
3, 8
4, 8
5, 5
5, 6
5, 9
3, 12
4, 6
5, 14
5, 7
4, 7
3, 4
4, 7
8, 11
7, 19
6, 9
5, 8
4, 7
2, 6
1, 1
9, 13
4, 8
3, 7
3, 5
1, 8
2, 2
2, 4
3, 5
5, 10
6, 11
5, 9
6, 9
6, 9
4, 4
5, 8
3, 3
3, 4
5, 6
3, 6
1, 1
5, 5
4, 4
3, 3
2, 2
2, 3
4, 6
2, 2
6, 6
6, 11
5, 6
3, 7
4, 5
2, 4
1, 2
1, 1
6, 10
7, 9
7, 8
7, 9
7, 10
5, 8
6, 8
4, 7
4, 9
6, 14
4, 14
1, 1
4, 4
3, 3
2, 2
1, 1
3, 6
5, 6
3, 4
5, 5
7, 11
6, 8
4, 5
5, 8
3, 5
2, 16
2, 5
7, 14
8, 12
8, 11
11, 13
11, 13
9, 17
10, 15
8, 12
8, 10
10, 12
8, 12
5, 5
4, 4
1, 1
2, 2
3, 3
7, 10
9, 10
7, 11
1, 1
11, 12
10, 11
8, 9
9, 17
7, 11
6, 9
6, 9
11, 13
12, 14
12, 13
10, 11
10, 16
8, 8
9, 15
7, 8
7, 10
9, 12
7, 7
4, 4
3, 3
1, 1
1, 1
2, 2
6, 10
8, 16
6, 6
2, 2
10, 15
9, 10
7, 9
8, 8
6, 7
5, 12
5, 5
10, 14
11, 15
11, 12
9, 15
9, 10
7, 7
8, 8
6, 8
6, 7
8, 16
6, 6
3, 3
2, 2
2, 2
1, 1
1, 1
5, 5
7, 8
5, 5
3, 3
9, 12
8, 13
6, 9
7, 8
5, 5
4, 4
4, 4
9, 13
10, 13
10, 12
8, 9
8, 8
6, 8
7, 10
5, 7
5, 8
7, 8
5, 6
2, 2
1, 1
3, 3
2, 2
1, 1
4, 8
6, 7
4, 9
4, 4
8, 9
7, 8
5, 9
6, 16
4, 10
3, 4
3, 6
8, 11
9, 9
9, 13
4, 5
4, 5
2, 2
3, 8
1, 1
1, 1
3, 5
4, 6
2, 2
3, 9
7, 7
6, 6
5, 5
4, 10
2, 4
3, 3
8, 13
4, 7
3, 11
1, 8
3, 6
2, 2
2, 2
1, 3
4, 11
5, 11
5, 9
3, 12
3, 3
1, 1
2, 2
3, 10
3, 3
2, 4
2, 4
4, 5
5, 5
9, 10
8, 8
7, 8
6, 15
2, 3
3, 3
10, 14
2, 6
1, 9
1, 8
1, 1
2, 2
4, 4
3, 6
3, 10
4, 7
3, 5
5, 6
5, 5
3, 10
4, 6
4, 4
4, 4
4, 7
1, 1
2, 3
3, 4
7, 9
6, 6
5, 6
4, 5
3, 4
3, 10
8, 11
5, 7
4, 4
2, 11
2, 7
1, 3
1, 1
2, 2
5, 8
6, 10
6, 11
12, 19
12, 18
10, 10
11, 11
9, 14
9, 13
11, 11
9, 10
6, 6
5, 5
1, 1
2, 2
3, 3
4, 4
8, 13
10, 12
8, 9
12, 17
11, 18
9, 10
10, 14
8, 9
7, 10
7, 7
12, 15
13, 19
13, 18
5, 7
5, 6
3, 3
4, 4
5, 9
5, 7
4, 8
4, 10
6, 10
7, 14
11, 15
10, 12
9, 9
8, 11
4, 10
2, 9
5, 9
12, 17
1, 7
3, 11
3, 10
4, 4
6, 7
5, 13
3, 7
2, 6
1, 11
4, 6
4, 5
2, 8
3, 5
4, 4
4, 8
3, 8
3, 7
5, 7
6, 13
10, 11
9, 14
8, 10
7, 8
3, 10
1, 9
4, 12
11, 16
1, 9
2, 9
2, 10
3, 9
5, 12
4, 12
4, 11
3, 11
2, 7
3, 4
3, 8
1, 1
2, 5
2, 8
2, 2
2, 5
3, 3
3, 4
4, 8
8, 9
7, 7
6, 6
5, 5
1, 1
1, 8
2, 4
9, 9
3, 8
2, 3
2, 9
1, 5
3, 3
2, 6
3, 5
4, 4
4, 5
4, 6
4, 10
2, 3
3, 8
4, 7
4, 8
3, 9
1, 8
4, 5
5, 6
9, 10
8, 9
7, 8
6, 8
3, 5
1, 1
2, 4
10, 12
3, 7
2, 8
2, 7
3, 5
3, 5
4, 4
4, 7
5, 9
4, 14
4, 10
4, 11
2, 5
3, 4
3, 6
3, 6
3, 10
2, 6
2, 4
3, 5
7, 8
6, 7
5, 6
4, 6
2, 4
2, 6
1, 3
8, 8
4, 10
3, 7
1, 6
3, 5
2, 3
1, 3
4, 9
5, 8
5, 10
6, 8
6, 11
4, 4
5, 11
3, 9
3, 5
5, 13
2, 6
1, 4
2, 2
6, 20
5, 6
4, 7
3, 6
2, 2
4, 4
1, 3
7, 21
6, 11
5, 10
3, 4
3, 5
2, 2
1, 3
6, 9
7, 9
7, 9
5, 11
5, 7
3, 12
4, 9
2, 8
2, 7
4, 7
3, 4
1, 4
2, 2
6, 9
5, 8
4, 11
3, 3
1, 1
3, 6
2, 2
7, 10
5, 8
4, 8
2, 13
4, 4
1, 3
1, 1
5, 8
6, 11
6, 7
3, 8
2, 8
2, 4
1, 9
5, 10
5, 9
3, 12
5, 11
6, 10
7, 9
11, 14
10, 13
9, 12
8, 9
4, 5
3, 5
5, 7
12, 14
3, 3
4, 6
3, 6
4, 7
4, 9
6, 9
5, 8
1, 1
2, 9
4, 5
3, 3
3, 6
2, 2
6, 8
6, 7
4, 6
6, 7
7, 10
8, 10
12, 14
11, 13
10, 12
9, 10
5, 8
4, 4
6, 8
13, 15
2, 6
3, 8
4, 8
5, 8
5, 10
7, 10
6, 7
1, 1
1, 1
5, 6
4, 4
4, 7
3, 3
6, 7
6, 7
5, 7
5, 11
7, 8
8, 9
12, 13
11, 14
10, 12
9, 10
5, 9
3, 5
6, 8
13, 14
1, 10
2, 2
4, 5
4, 8
5, 9
7, 9
6, 6
2, 6
1, 1
