2, 24
6, 24
7, 14
8, 26
8, 18
9, 37
2, 20
3, 27
3, 19
7, 27
7, 31
9, 11
8, 28
8, 24
7, 29
8, 16
9, 22
6, 25
6, 29
5, 18
4, 15
15, 25
16, 25
4, 22
7, 17
5, 27
5, 13
14, 26
16, 24
10, 26
10, 28
7, 24
8, 18
9, 35
6, 12
9, 24
10, 22
10, 26
9, 30
15, 20
12, 28
13, 18
14, 43
13, 33
12, 28
11, 24
10, 38
9, 23
8, 23
13, 16
14, 24
13, 24
12, 21
13, 30
14, 25
15, 22
14, 25
13, 32
11, 15
9, 21
17, 26
19, 30
20, 39
20, 28
8, 27
5, 25
7, 20
7, 17
8, 18
9, 16
9, 31
10, 24
10, 41
10, 24
8, 16
6, 16
16, 23
18, 33
5, 15
4, 29
4, 18
11, 15
10, 16
1, 1
4, 16
12, 16
12, 20
13, 26
8, 23
7, 32
9, 16
11, 42
12, 25
18, 26
6, 22
7, 26
19, 28
5, 30
6, 22
4, 20
3, 28
5, 33
5, 25
4, 18
5, 29
5, 23
3, 31
12, 43
11, 21
14, 31
13, 21
7, 21
14, 35
5, 16
6, 16
4, 14
3, 33
17, 34
20, 31
13, 29
15, 24
12, 20
13, 23
19, 34
15, 21
15, 21
14, 30
12, 24
11, 19
5, 23
4, 15
9, 21
7, 14
8, 15
10, 20
5, 25
6, 17
7, 19
8, 18
10, 42
11, 24
21, 25
22, 37
23, 32
24, 37
16, 27
15, 34
8, 26
7, 21
7, 37
10, 16
9, 17
10, 40
10, 15
9, 16
2, 20
4, 24
5, 17
6, 18
6, 28
7, 25
2, 22
3, 21
3, 14
7, 24
7, 26
9, 16
8, 26
8, 38
7, 27
8, 21
9, 37
6, 22
6, 8
5, 12
4, 24
15, 25
16, 34
4, 32
7, 17
5, 5
5, 24
14, 20
16, 31
10, 26
10, 26
7, 28
8, 18
9, 13
6, 16
9, 19
10, 20
10, 33
9, 17
14, 20
10, 32
12, 41
13, 15
11, 17
10, 19
9, 9
8, 20
7, 20
8, 21
13, 23
14, 31
13, 26
12, 30
13, 19
14, 22
15, 39
14, 24
13, 23
14, 18
11, 19
9, 31
17, 24
19, 26
20, 34
20, 25
8, 31
5, 9
7, 18
7, 14
8, 16
9, 24
9, 10
10, 23
10, 16
10, 15
8, 18
6, 22
16, 24
18, 25
3, 16
2, 48
4, 34
11, 18
10, 18
1, 6
3, 32
11, 12
12, 22
13, 43
8, 39
7, 7
9, 37
10, 23
11, 19
12, 20
18, 22
6, 23
7, 22
19, 37
5, 29
6, 29
2, 26
1, 29
5, 29
3, 27
4, 22
5, 34
5, 29
3, 9
12, 13
11, 14
14, 24
13, 17
7, 26
14, 22
5, 17
6, 19
4, 22
3, 21
17, 34
20, 40
13, 28
15, 23
12, 26
13, 30
19, 39
15, 24
15, 18
14, 32
12, 23
11, 22
3, 9
2, 16
7, 28
7, 13
8, 16
8, 13
3, 17
4, 26
5, 29
6, 9
9, 15
10, 17
21, 30
22, 37
23, 30
24, 44
16, 34
15, 19
8, 15
7, 20
7, 29
10, 24
9, 16
10, 13
9, 13
8, 15
6, 17
4, 9
1, 18
2, 24
2, 20
3, 16
5, 18
5, 17
4, 23
10, 30
10, 23
12, 19
11, 34
11, 31
10, 22
11, 16
12, 21
9, 38
9, 30
6, 8
5, 14
18, 25
19, 35
7, 16
10, 21
8, 19
8, 25
17, 29
19, 23
13, 27
13, 28
10, 25
11, 23
12, 33
9, 14
12, 19
13, 20
13, 24
12, 25
10, 24
6, 23
8, 19
9, 20
7, 26
6, 28
5, 24
4, 26
3, 19
5, 26
16, 25
17, 35
16, 26
15, 24
16, 30
17, 28
18, 27
17, 23
16, 29
17, 22
7, 15
7, 19
20, 34
22, 34
23, 30
23, 25
11, 16
8, 20
8, 21
8, 13
9, 21
10, 39
10, 29
11, 27
11, 23
11, 16
9, 30
7, 18
19, 22
21, 25
4, 18
4, 38
6, 31
14, 30
13, 30
5, 25
3, 18
7, 27
13, 16
14, 17
11, 17
10, 16
10, 39
11, 25
12, 32
13, 18
21, 28
9, 12
10, 32
22, 30
8, 17
9, 33
4, 20
3, 19
7, 19
5, 19
7, 11
8, 33
8, 41
6, 25
13, 42
12, 16
15, 18
14, 29
10, 10
15, 15
8, 17
9, 22
7, 18
6, 41
20, 23
23, 26
16, 24
18, 29
15, 29
16, 30
22, 24
18, 23
18, 22
17, 27
15, 26
14, 24
1, 13
2, 23
7, 13
6, 13
7, 24
6, 21
3, 22
4, 18
5, 19
6, 21
5, 17
6, 20
24, 31
25, 39
26, 39
27, 29
19, 24
18, 31
8, 22
8, 21
8, 27
8, 14
9, 30
6, 43
5, 15
4, 16
7, 37
5, 27
1, 19
1, 13
1, 21
2, 24
6, 13
6, 14
5, 10
11, 14
11, 18
13, 27
12, 28
12, 21
11, 20
12, 22
13, 27
10, 29
10, 21
7, 20
6, 19
19, 26
20, 26
8, 19
11, 24
9, 18
9, 18
18, 36
