1, 1
3, 3
1, 1
2, 9
3, 3
1, 17
2, 18
4, 4
4, 4
8, 12
6, 6
7, 7
8, 8
7, 9
6, 8
8, 13
7, 13
7, 7
6, 15
5, 5
5, 8
6, 6
5, 5
7, 7
8, 8
4, 10
2, 2
3, 3
4, 4
5, 9
6, 9
7, 7
6, 8
5, 6
5, 5
1, 1
4, 4
2, 14
3, 16
4, 4
2, 17
3, 3
5, 15
5, 11
9, 13
7, 7
8, 12
9, 11
8, 14
7, 11
9, 14
8, 13
8, 8
7, 15
6, 14
6, 12
7, 7
6, 11
8, 14
9, 16
5, 5
3, 3
4, 4
5, 9
6, 10
7, 13
8, 8
7, 9
6, 7
6, 6
3, 3
4, 14
2, 18
5, 5
6, 6
4, 16
5, 15
7, 14
6, 7
10, 13
8, 8
9, 9
8, 13
7, 12
6, 11
11, 14
10, 10
10, 14
9, 12
8, 15
7, 12
9, 9
8, 8
10, 12
11, 15
3, 16
1, 1
2, 2
3, 16
4, 15
5, 11
6, 13
6, 8
5, 5
4, 4
1, 1
2, 18
2, 12
3, 14
4, 10
2, 12
3, 13
5, 17
5, 13
9, 13
7, 8
8, 9
8, 10
7, 12
6, 15
9, 13
8, 10
8, 14
7, 14
6, 14
6, 12
7, 7
6, 9
8, 12
9, 21
3, 17
1, 17
2, 16
3, 9
4, 15
5, 13
6, 6
6, 6
5, 5
4, 12
2, 2
3, 11
5, 16
3, 3
1, 1
1, 17
2, 14
2, 14
2, 12
6, 13
4, 4
5, 12
6, 12
5, 15
4, 9
6, 9
5, 14
5, 5
4, 7
3, 3
3, 14
4, 4
3, 15
5, 15
6, 17
5, 11
4, 4
5, 5
6, 12
5, 13
4, 11
5, 10
4, 10
3, 11
4, 4
3, 3
4, 4
6, 6
4, 4
1, 1
2, 16
3, 3
1, 1
1, 1
5, 15
3, 3
4, 4
5, 5
4, 11
3, 3
5, 15
4, 4
4, 4
3, 3
2, 2
2, 2
3, 3
2, 2
4, 4
5, 5
4, 13
5, 5
5, 8
5, 5
4, 10
3, 14
4, 10
3, 7
2, 2
3, 3
1, 1
2, 2
4, 4
2, 2
1, 11
2, 2
1, 1
3, 3
3, 9
7, 13
5, 5
6, 6
7, 11
6, 13
5, 11
7, 7
6, 13
6, 6
5, 5
4, 4
4, 12
5, 5
4, 4
6, 6
7, 7
5, 12
3, 3
4, 4
5, 12
6, 12
5, 12
6, 10
5, 14
4, 4
5, 5
2, 18
3, 3
5, 17
3, 15
2, 14
3, 3
1, 1
4, 16
4, 15
8, 16
6, 14
7, 16
8, 14
7, 9
6, 18
8, 15
7, 14
7, 14
6, 14
5, 16
5, 15
6, 16
5, 14
7, 17
8, 18
6, 16
4, 15
5, 15
6, 14
7, 13
6, 10
7, 11
6, 11
5, 11
6, 7
4, 4
5, 15
7, 7
5, 16
2, 12
1, 1
3, 11
4, 17
2, 10
5, 15
4, 4
4, 11
5, 14
5, 13
4, 12
4, 4
3, 3
3, 3
2, 2
1, 1
3, 12
2, 2
1, 6
3, 3
4, 4
5, 13
6, 16
6, 6
6, 11
5, 9
4, 9
5, 11
4, 6
3, 13
4, 4
4, 4
5, 5
6, 6
5, 5
2, 16
1, 1
3, 3
4, 16
2, 2
4, 16
2, 2
3, 13
4, 6
3, 5
2, 10
5, 11
4, 4
5, 5
4, 4
3, 3
1, 16
4, 5
3, 3
5, 11
6, 10
3, 15
5, 5
4, 4
4, 10
3, 5
2, 8
3, 3
2, 6
1, 7
2, 2
8, 12
9, 12
10, 10
9, 15
6, 14
5, 15
7, 9
8, 14
5, 8
4, 6
2, 8
1, 1
2, 8
3, 3
6, 18
3, 3
2, 9
5, 9
6, 8
6, 16
3, 14
3, 11
4, 14
4, 13
6, 10
7, 14
9, 10
8, 8
8, 11
7, 13
6, 14
5, 7
4, 16
5, 5
6, 15
6, 12
7, 11
8, 10
7, 11
4, 13
3, 9
5, 11
6, 14
4, 16
2, 2
2, 8
1, 11
2, 16
3, 5
4, 8
3, 11
2, 17
5, 11
6, 10
5, 11
1, 9
