1, 1
2, 2
1, 1
4, 17
4, 16
2, 17
3, 3
5, 15
6, 6
6, 6
6, 6
7, 13
9, 10
8, 16
8, 9
7, 7
6, 6
5, 5
4, 5
4, 5
3, 3
9, 18
1, 1
3, 3
2, 2
3, 3
3, 3
1, 19
2, 2
4, 4
5, 5
5, 17
5, 5
6, 16
8, 8
7, 13
9, 10
8, 21
7, 8
6, 7
5, 6
5, 5
4, 4
9, 10
2, 2
3, 3
1, 1
6, 6
6, 14
4, 16
5, 5
7, 12
8, 8
8, 13
8, 13
9, 13
8, 9
9, 10
6, 6
5, 6
4, 4
3, 3
2, 3
2, 2
1, 1
7, 7
1, 1
2, 2
1, 1
5, 17
5, 5
3, 3
4, 4
6, 6
7, 12
7, 15
7, 7
8, 11
9, 9
9, 9
7, 8
6, 7
5, 5
4, 4
3, 4
3, 3
2, 2
8, 8
4, 4
3, 3
6, 6
5, 16
2, 2
2, 2
1, 1
3, 3
4, 4
4, 4
4, 4
5, 5
7, 7
6, 6
9, 9
10, 10
10, 11
9, 12
8, 14
8, 8
7, 7
8, 8
4, 16
3, 3
6, 13
5, 15
2, 2
2, 2
1, 1
1, 1
2, 2
2, 2
2, 2
3, 3
5, 5
4, 4
7, 7
8, 8
9, 9
9, 10
8, 9
8, 8
7, 12
6, 6
2, 2
1, 1
4, 4
3, 3
2, 2
2, 2
1, 1
3, 3
4, 4
4, 4
4, 4
5, 5
7, 7
6, 6
9, 9
9, 10
8, 11
7, 7
6, 7
6, 6
5, 5
8, 8
3, 3
2, 2
5, 5
4, 4
1, 1
1, 1
1, 1
2, 2
3, 3
3, 3
3, 3
4, 4
6, 6
5, 5
8, 8
9, 9
9, 10
8, 11
7, 7
7, 7
6, 6
7, 7
5, 15
4, 4
7, 12
6, 14
3, 3
1, 1
3, 3
2, 2
1, 1
1, 1
1, 1
2, 2
4, 4
3, 3
6, 6
7, 7
8, 8
9, 9
9, 9
9, 10
8, 8
5, 5
6, 13
5, 15
8, 13
7, 13
4, 4
2, 2
4, 4
3, 3
1, 1
2, 2
2, 2
1, 1
3, 3
2, 2
5, 5
6, 6
7, 7
8, 8
10, 10
9, 11
9, 10
4, 4
6, 6
5, 16
8, 13
7, 7
4, 4
2, 2
4, 4
3, 3
1, 1
2, 2
2, 2
3, 3
5, 5
4, 4
7, 7
8, 8
9, 9
10, 10
10, 10
10, 13
9, 13
6, 6
6, 16
5, 17
8, 14
7, 15
4, 4
2, 2
4, 4
3, 3
1, 1
2, 2
2, 2
3, 3
5, 5
4, 4
7, 7
8, 8
9, 9
10, 12
10, 10
10, 11
9, 13
6, 6
7, 15
6, 14
9, 10
8, 11
5, 5
3, 3
5, 5
4, 4
2, 2
1, 1
3, 3
3, 3
2, 2
1, 1
4, 4
5, 5
6, 6
7, 13
9, 11
8, 12
9, 9
3, 3
9, 17
8, 18
8, 8
9, 16
7, 7
5, 5
7, 7
6, 6
4, 4
3, 3
5, 5
5, 5
2, 2
1, 1
2, 2
3, 3
4, 4
5, 5
7, 8
6, 14
7, 12
1, 1
8, 8
7, 13
9, 10
9, 15
6, 6
4, 4
6, 6
5, 5
3, 3
2, 2
4, 4
4, 4
1, 1
1, 1
3, 3
4, 4
5, 5
6, 6
8, 12
7, 13
8, 13
2, 2
8, 8
9, 20
6, 6
7, 8
9, 9
7, 7
9, 9
8, 8
6, 6
5, 5
7, 7
7, 7
4, 4
2, 2
3, 3
1, 1
2, 2
3, 3
5, 5
4, 4
5, 5
1, 1
7, 7
8, 21
5, 5
6, 7
10, 10
8, 8
9, 10
9, 9
7, 7
6, 6
8, 8
8, 8
5, 5
3, 3
4, 4
1, 1
1, 1
2, 17
4, 5
3, 17
4, 5
2, 2
6, 6
7, 12
4, 5
5, 14
10, 11
9, 9
8, 11
9, 10
8, 8
7, 7
9, 9
9, 9
6, 6
4, 4
5, 5
2, 2
1, 1
1, 1
3, 3
2, 2
3, 3
3, 3
5, 5
6, 6
3, 4
4, 4
9, 10
9, 10
7, 12
8, 8
9, 11
8, 12
10, 10
10, 10
7, 13
5, 5
6, 6
3, 17
2, 18
1, 1
2, 2
1, 1
2, 2
4, 4
4, 5
5, 5
2, 3
3, 3
8, 9
8, 8
6, 7
7, 7
9, 11
10, 10
10, 10
10, 11
9, 11
7, 7
8, 12
5, 15
4, 16
3, 4
2, 3
1, 1
1, 1
6, 15
4, 4
5, 6
2, 2
3, 4
8, 13
8, 8
6, 15
7, 12
9, 10
9, 10
10, 13
10, 10
8, 11
6, 14
7, 7
4, 4
3, 3
2, 2
1, 1
1, 1
1, 1
5, 5
3, 3
4, 4
1, 1
2, 2
7, 7
7, 7
5, 15
6, 6
8, 8
9, 10
9, 9
9, 9
9, 9
7, 7
8, 8
5, 5
4, 4
3, 3
2, 2
1, 2
1, 1
6, 6
9, 9
9, 9
7, 7
8, 8
8, 8
6, 6
8, 8
7, 7
5, 5
4, 4
6, 6
6, 6
3, 3
1, 1
2, 2
1, 1
2, 2
3, 3
4, 4
6, 6
5, 5
6, 6
