2, 2
1, 1
1, 1
2, 4
1, 5
3, 3
1, 5
4, 6
3, 3
3, 5
2, 2
8, 10
7, 12
8, 8
7, 7
6, 6
5, 7
4, 6
4, 6
3, 3
3, 3
2, 2
3, 3
3, 8
3, 3
8, 8
9, 11
10, 12
7, 14
6, 6
5, 6
4, 4
7, 7
9, 10
8, 8
7, 9
2, 14
2, 3
7, 7
4, 4
5, 5
6, 6
6, 6
3, 3
2, 4
3, 3
2, 2
3, 3
1, 9
4, 4
3, 5
1, 1
3, 7
6, 6
5, 5
5, 5
4, 6
10, 19
9, 9
10, 12
9, 11
8, 8
7, 7
6, 6
6, 8
5, 7
5, 5
4, 4
5, 7
5, 6
5, 5
8, 10
11, 13
12, 14
7, 12
8, 10
7, 9
6, 10
8, 14
9, 11
8, 13
7, 12
4, 4
4, 5
7, 13
4, 6
5, 5
6, 8
6, 6
3, 7
2, 6
3, 7
1, 7
3, 15
2, 6
3, 7
2, 6
4, 4
2, 14
3, 9
2, 2
4, 8
3, 6
9, 9
8, 8
9, 9
8, 9
7, 7
6, 6
5, 5
5, 7
4, 5
4, 7
3, 3
4, 18
2, 7
4, 16
7, 9
10, 10
11, 11
8, 8
5, 11
4, 4
3, 11
6, 9
9, 10
8, 10
7, 12
1, 14
1, 14
8, 10
5, 5
6, 6
7, 7
7, 7
4, 4
3, 7
2, 4
1, 1
1, 7
2, 6
3, 9
2, 2
2, 2
2, 4
5, 5
4, 4
4, 4
3, 3
9, 11
8, 13
9, 12
8, 12
7, 7
6, 6
5, 5
5, 7
4, 8
4, 8
3, 3
4, 6
4, 7
4, 6
9, 9
10, 14
11, 15
8, 12
7, 10
6, 9
5, 9
8, 11
10, 10
9, 11
8, 9
3, 4
3, 4
8, 11
5, 5
6, 6
7, 10
7, 7
4, 6
3, 14
4, 4
2, 2
4, 4
3, 3
3, 5
1, 1
3, 10
1, 1
4, 6
5, 5
3, 3
2, 2
8, 10
7, 12
8, 8
7, 7
6, 6
5, 8
4, 4
4, 6
3, 3
3, 3
2, 2
3, 3
5, 15
1, 5
8, 11
9, 11
10, 15
7, 11
8, 8
7, 7
6, 7
8, 8
9, 14
8, 12
7, 10
4, 6
4, 4
7, 11
4, 4
5, 5
6, 8
6, 6
3, 3
2, 4
3, 7
1, 7
3, 7
2, 6
2, 4
1, 7
4, 4
2, 8
3, 7
4, 8
2, 2
1, 7
7, 9
6, 10
7, 14
6, 8
5, 8
4, 4
3, 3
3, 8
2, 3
2, 5
1, 3
2, 4
4, 6
2, 2
9, 9
8, 12
9, 13
8, 13
7, 11
6, 9
5, 6
8, 8
10, 12
9, 10
8, 9
3, 7
3, 15
8, 10
5, 5
6, 11
7, 9
7, 12
4, 13
3, 3
4, 4
3, 5
1, 7
4, 4
2, 7
3, 10
4, 6
2, 4
6, 10
5, 6
6, 8
5, 5
11, 11
10, 11
11, 12
10, 12
9, 9
8, 8
7, 9
7, 7
6, 6
6, 9
5, 5
6, 6
5, 10
4, 6
7, 11
12, 12
13, 15
6, 10
8, 11
7, 13
6, 10
7, 10
8, 12
7, 11
6, 12
3, 13
4, 12
6, 14
3, 11
4, 12
5, 11
5, 11
2, 6
1, 1
2, 6
1, 14
3, 7
2, 2
2, 4
1, 1
2, 2
2, 4
5, 5
4, 6
4, 6
3, 7
9, 9
8, 10
9, 11
8, 10
7, 11
6, 9
5, 7
5, 5
4, 4
4, 8
3, 3
4, 8
4, 8
2, 10
7, 14
10, 12
11, 11
6, 15
7, 11
6, 10
5, 7
7, 10
8, 16
7, 12
6, 11
3, 3
3, 3
6, 6
3, 7
4, 11
5, 9
5, 12
2, 6
1, 5
2, 8
4, 5
6, 14
3, 3
5, 9
4, 6
3, 5
6, 12
5, 5
1, 3
1, 7
2, 11
