2, 24
10, 16
9, 9
8, 8
7, 7
6, 6
5, 21
3, 3
2, 2
5, 23
4, 4
8, 34
22, 22
17, 17
20, 20
10, 10
21, 21
4, 24
7, 27
12, 14
13, 13
10, 34
11, 33
18, 20
19, 26
15, 15
17, 31
19, 33
21, 23
5, 5
6, 26
1, 1
3, 3
4, 4
8, 36
6, 6
8, 8
10, 24
9, 35
13, 13
1, 1
21, 21
22, 24
21, 21
19, 27
12, 14
16, 30
17, 29
20, 20
20, 20
20, 20
18, 26
19, 23
15, 27
5, 21
17, 25
16, 26
19, 19
18, 18
20, 24
20, 22
6, 36
15, 15
9, 33
7, 35
12, 12
11, 31
14, 14
13, 13
16, 28
15, 27
14, 14
13, 13
23, 23
22, 22
20, 20
21, 21
11, 11
14, 14
18, 36
19, 27
7, 7
9, 9
17, 17
18, 18
16, 28
14, 14
13, 45
12, 12
11, 33
7, 21
2, 2
12, 12
11, 11
10, 16
9, 9
8, 8
7, 19
5, 5
4, 4
7, 21
6, 6
10, 24
20, 20
19, 19
20, 23
12, 12
21, 21
2, 44
5, 47
10, 16
11, 11
8, 8
9, 35
18, 24
19, 31
15, 15
17, 17
19, 23
21, 21
3, 3
4, 4
1, 1
1, 1
2, 2
6, 20
4, 4
6, 6
8, 8
7, 25
13, 13
3, 3
21, 21
22, 30
19, 19
17, 17
12, 14
16, 26
17, 27
20, 24
18, 24
20, 22
20, 24
21, 25
15, 29
3, 23
17, 27
16, 28
19, 21
18, 26
22, 24
20, 20
8, 8
13, 49
11, 11
9, 9
14, 14
13, 27
16, 16
15, 29
18, 18
17, 27
14, 30
13, 31
21, 21
20, 28
18, 18
19, 19
13, 13
14, 14
18, 28
19, 29
5, 21
7, 7
15, 15
16, 16
14, 30
12, 12
11, 31
10, 10
9, 27
5, 5
10, 10
12, 14
1, 1
2, 2
3, 3
4, 4
5, 5
7, 7
8, 8
7, 21
6, 6
10, 24
12, 20
15, 15
10, 10
12, 12
11, 11
14, 14
17, 17
4, 34
3, 3
6, 36
5, 21
8, 38
